image_name,tags
train_1879__trans20_10,cultivation partly_cloudy primary selective_logging
train_1884,artisinal_mine clear primary water
train_1884__fliph,artisinal_mine clear primary water
train_1884__flipv,artisinal_mine clear primary water
train_1884__rot30,artisinal_mine clear primary water
train_1884__rot60,artisinal_mine clear primary water
train_1884__trans20_10,artisinal_mine clear primary water
train_1910,bare_ground clear water
train_1910__fliph,bare_ground clear water
train_1910__flipv,bare_ground clear water
train_1910__rot30,bare_ground clear water
train_1910__rot60,bare_ground clear water
train_1910__trans20_10,bare_ground clear water
train_1912,bare_ground clear habitation primary road
train_1912__fliph,bare_ground clear habitation primary road
train_1912__flipv,bare_ground clear habitation primary road
train_1912__rot30,bare_ground clear habitation primary road
train_1912__rot60,bare_ground clear habitation primary road
train_1912__trans20_10,bare_ground clear habitation primary road
train_1917,artisinal_mine clear primary water
train_1917__fliph,artisinal_mine clear primary water
train_1917__flipv,artisinal_mine clear primary water
train_1917__rot30,artisinal_mine clear primary water
train_1917__rot60,artisinal_mine clear primary water
train_1917__trans20_10,artisinal_mine clear primary water
train_1948,blooming clear primary
train_1948__fliph,blooming clear primary
train_1948__flipv,blooming clear primary
train_1948__rot30,blooming clear primary
train_1948__rot60,blooming clear primary
train_1948__trans20_10,blooming clear primary
train_1957,clear primary selective_logging
train_1957__fliph,clear primary selective_logging
train_1957__flipv,clear primary selective_logging
train_1957__rot30,clear primary selective_logging
train_1957__rot60,clear primary selective_logging
train_1957__trans20_10,clear primary selective_logging
train_1964,bare_ground clear primary road
train_1964__fliph,bare_ground clear primary road
train_1964__flipv,bare_ground clear primary road
train_1964__rot30,bare_ground clear primary road
train_1964__rot60,bare_ground clear primary road
train_1964__trans20_10,bare_ground clear primary road
train_2003,agriculture bare_ground clear habitation primary road
train_2003__fliph,agriculture bare_ground clear habitation primary road
train_2003__flipv,agriculture bare_ground clear habitation primary road
train_2003__rot30,agriculture bare_ground clear habitation primary road
train_2003__rot60,agriculture bare_ground clear habitation primary road
train_2003__trans20_10,agriculture bare_ground clear habitation primary road
train_2008,bare_ground clear habitation primary water
train_2008__fliph,bare_ground clear habitation primary water
train_2008__flipv,bare_ground clear habitation primary water
train_2008__rot30,bare_ground clear habitation primary water
train_2008__rot60,bare_ground clear habitation primary water
train_2008__trans20_10,bare_ground clear habitation primary water
train_2012,bare_ground clear
train_2012__fliph,bare_ground clear
train_2012__flipv,bare_ground clear
train_2012__rot30,bare_ground clear
train_2012__rot60,bare_ground clear
train_2012__trans20_10,bare_ground clear
train_2017,agriculture bare_ground clear habitation primary water
train_2017__fliph,agriculture bare_ground clear habitation primary water
train_2017__flipv,agriculture bare_ground clear habitation primary water
train_2017__rot30,agriculture bare_ground clear habitation primary water
train_2017__rot60,agriculture bare_ground clear habitation primary water
train_2017__trans20_10,agriculture bare_ground clear habitation primary water
train_2026,blooming partly_cloudy primary
train_2026__fliph,blooming partly_cloudy primary
train_2026__flipv,blooming partly_cloudy primary
train_2026__rot30,blooming partly_cloudy primary
train_2026__rot60,blooming partly_cloudy primary
train_2026__trans20_10,blooming partly_cloudy primary
train_2037,bare_ground clear primary road water
train_2037__fliph,bare_ground clear primary road water
train_2037__flipv,bare_ground clear primary road water
train_2037__rot30,bare_ground clear primary road water
train_2037__rot60,bare_ground clear primary road water
train_2037__trans20_10,bare_ground clear primary road water
train_2061,clear primary road selective_logging
train_2061__fliph,clear primary road selective_logging
train_2061__flipv,clear primary road selective_logging
train_2061__rot30,clear primary road selective_logging
train_2061__rot60,clear primary road selective_logging
train_2061__trans20_10,clear primary road selective_logging
train_2076,bare_ground clear water
train_2076__fliph,bare_ground clear water
train_2076__flipv,bare_ground clear water
train_2076__rot30,bare_ground clear water
train_2076__rot60,bare_ground clear water
train_2076__trans20_10,bare_ground clear water
train_2079,agriculture clear primary road slash_burn
train_2079__fliph,agriculture clear primary road slash_burn
train_2079__flipv,agriculture clear primary road slash_burn
train_2079__rot30,agriculture clear primary road slash_burn
train_2079__rot60,agriculture clear primary road slash_burn
train_2079__trans20_10,agriculture clear primary road slash_burn
train_2091,agriculture clear cultivation primary slash_burn
train_2091__fliph,agriculture clear cultivation primary slash_burn
train_2091__flipv,agriculture clear cultivation primary slash_burn
train_2091__rot30,agriculture clear cultivation primary slash_burn
train_2091__rot60,agriculture clear cultivation primary slash_burn
train_2091__trans20_10,agriculture clear cultivation primary slash_burn
train_2114,blooming clear primary
train_2114__fliph,blooming clear primary
train_2114__flipv,blooming clear primary
train_2114__rot30,blooming clear primary
train_2114__rot60,blooming clear primary
train_2114__trans20_10,blooming clear primary
train_2169,blooming clear primary
train_2169__fliph,blooming clear primary
train_2169__flipv,blooming clear primary
train_2169__rot30,blooming clear primary
train_2169__rot60,blooming clear primary
train_2169__trans20_10,blooming clear primary
train_2170,artisinal_mine clear water
train_2170__fliph,artisinal_mine clear water
train_2170__flipv,artisinal_mine clear water
train_2170__rot30,artisinal_mine clear water
train_2170__rot60,artisinal_mine clear water
train_2170__trans20_10,artisinal_mine clear water
train_2214,agriculture artisinal_mine clear primary water
train_2214__fliph,agriculture artisinal_mine clear primary water
train_2214__flipv,agriculture artisinal_mine clear primary water
train_2214__rot30,agriculture artisinal_mine clear primary water
train_2214__rot60,agriculture artisinal_mine clear primary water
train_2214__trans20_10,agriculture artisinal_mine clear primary water
train_2224,bare_ground clear
train_2224__fliph,bare_ground clear
train_2224__flipv,bare_ground clear
train_2224__rot30,bare_ground clear
train_2224__rot60,bare_ground clear
train_2224__trans20_10,bare_ground clear
train_2238,agriculture clear cultivation primary slash_burn
train_2238__fliph,agriculture clear cultivation primary slash_burn
train_2238__flipv,agriculture clear cultivation primary slash_burn
train_2238__rot30,agriculture clear cultivation primary slash_burn
train_2238__rot60,agriculture clear cultivation primary slash_burn
train_2238__trans20_10,agriculture clear cultivation primary slash_burn
train_2252,agriculture clear cultivation primary selective_logging
train_2252__fliph,agriculture clear cultivation primary selective_logging
train_2252__flipv,agriculture clear cultivation primary selective_logging
train_2252__rot30,agriculture clear cultivation primary selective_logging
train_2252__rot60,agriculture clear cultivation primary selective_logging
train_2252__trans20_10,agriculture clear cultivation primary selective_logging
train_2256,haze primary road selective_logging
train_2256__fliph,haze primary road selective_logging
train_2256__flipv,haze primary road selective_logging
train_2256__rot30,haze primary road selective_logging
train_2256__rot60,haze primary road selective_logging
train_2256__trans20_10,haze primary road selective_logging
train_2277,blooming clear primary
train_2277__fliph,blooming clear primary
train_2277__flipv,blooming clear primary
train_2277__rot30,blooming clear primary
train_2277__rot60,blooming clear primary
train_2277__trans20_10,blooming clear primary
train_2300,blooming clear cultivation primary
train_2300__fliph,blooming clear cultivation primary
train_2300__flipv,blooming clear cultivation primary
train_2300__rot30,blooming clear cultivation primary
train_2300__rot60,blooming clear cultivation primary
train_2300__trans20_10,blooming clear cultivation primary
train_2330,agriculture artisinal_mine bare_ground clear primary road water
train_2330__fliph,agriculture artisinal_mine bare_ground clear primary road water
train_2330__flipv,agriculture artisinal_mine bare_ground clear primary road water
train_2330__rot30,agriculture artisinal_mine bare_ground clear primary road water
train_2330__rot60,agriculture artisinal_mine bare_ground clear primary road water
train_2330__trans20_10,agriculture artisinal_mine bare_ground clear primary road water
train_2343,blow_down clear primary
train_2343__fliph,blow_down clear primary
